172.8865346334019 |2015-03-30 01:37:00|
174.62710202767212 |2015-05-04 02:10:00|
177.61473980964576 |2015-02-18 01:34:00|
177.82574631902088 |2015-05-04 14:10:00|
178.09535410471605 |2015-05-10 14:10:00|
181.95974198040614 |2015-02-08 13:34:00|
183.64392738600867 |2015-06-24 14:14:00|
184.70118290656308 |2015-03-20 01:35:00|
184.925826172231 |2015-01-09 13:33:00|
185.8808358597338 |2015-03-18 13:35:00|
186.4642639532339 |2015-02-10 13:34:00|
186.8047865531427 |2015-05-25 14:11:00|
186.8604802771709 |2015-01-25 13:33:00|
187.33666739281279 |2015-02-08 01:34:00|
188.23616089325773 |2015-02-22 01:34:00|
188.53190860749484 |2015-02-24 13:34:00|
189.02269232827496 |2015-02-17 13:34:00|
189.66392144223593 |2015-05-05 02:10:00|
190.25851429196317 |2015-04-28 14:06:00|
190.65328990798503 |2015-04-16 02:04:00|
191.16667944139365 |2015-08-11 02:45:00|
191.31640919272948 |2015-02-03 01:33:00|
191.6649490703416 |2015-02-06 01:34:00|
191.83143238142435 |2015-02-11 01:34:00|
191.83502018935533 |2015-07-30 14:45:00|
191.89336958631418 |2015-04-06 01:42:00|
191.99384849392942 |2015-05-06 02:10:00|
192.38715877536308 |2015-03-17 01:35:00|
192.4364044392927 |2015-05-02 14:10:00|
192.67684445919306 |2015-01-31 13:33:00|
192.68195265700504 |2015-06-30 02:14:00|
192.86701886080556 |2015-01-04 01:31:00|
192.9877106252507 |2015-04-21 02:04:00|
193.07305822409813 |2015-04-28 02:06:00|
193.15361820212905 |2015-06-12 02:11:00|
193.33934483246213 |2015-02-10 01:34:00|
193.39445557984823 |2015-05-14 14:11:00|
193.44763790745597 |2015-03-30 13:37:00|
193.4909383600873 |2015-08-06 14:45:00|
194.07354019044882 |2015-06-25 02:14:00|
194.41770853533 |2015-03-01 13:34:00|
194.544161796792 |2015-03-29 13:37:00|
195.01936100663784 |2015-01-03 13:31:00|
196.665668646325 |2015-06-23 14:14:00|
196.7143188231163 |2015-03-13 13:35:00|
196.79629245941297 |2015-01-25 01:33:00|
196.98549317927413 |2015-02-21 01:34:00|
197.49656087809686 |2015-07-15 02:44:00|
197.6678842024156 |2015-01-24 13:33:00|
197.80241877552123 |2015-05-03 14:10:00|
197.98562725061828 |2015-04-01 13:42:00|
198.17812908221367 |2015-04-16 14:04:00|
198.29409167193992 |2015-06-09 14:11:00|
198.98121685347417 |2015-03-01 01:34:00|
199.15573885362556 |2015-05-18 02:11:00|
199.19571650499944 |2015-06-12 14:11:00|
199.20114518304422 |2015-06-29 14:14:00|
199.61438647399984 |2015-03-16 13:35:00|
200.1292203902919 |2015-02-28 01:34:00|
200.31950961870723 |2015-03-12 13:35:00|
200.4743842266559 |2015-04-08 01:42:00|
200.52253847968976 |2015-04-06 13:42:00|
200.64982807436945 |2015-07-29 02:45:00|
200.74201815265977 |2015-02-24 01:34:00|
200.78927708627734 |2015-04-29 02:06:00|
200.8306103555994 |2015-02-02 13:33:00|
200.83292397215547 |2015-05-10 02:10:00|
200.88541385190385 |2015-03-28 01:37:00|
201.10562775880854 |2015-04-19 14:04:00|
201.20120517619887 |2015-02-21 13:34:00|
201.44078450547926 |2015-08-11 14:45:00|
201.57096779910248 |2015-05-05 14:10:00|
201.93653288895322 |2015-06-24 02:14:00|
202.07141886270932 |2015-04-22 14:04:00|
202.09431766225387 |2015-05-26 14:11:00|
203.04976400169662 |2015-04-07 13:42:00|
203.06429532540227 |2015-04-24 14:06:00|
203.11113237430015 |2015-04-05 01:42:00|
203.2912936942872 |2015-08-05 14:45:00|
203.46882339736078 |2015-07-04 14:44:00|
203.808776701627 |2015-03-29 01:37:00|
203.82774867518694 |2015-03-14 01:35:00|
203.9291495388962 |2015-02-25 01:34:00|
203.94001589895697 |2015-01-06 01:31:00|
204.08019404913568 |2015-05-17 14:11:00|
204.10139158703169 |2015-02-27 13:34:00|
204.39507896368937 |2015-05-03 02:10:00|
204.41804106645208 |2015-04-20 02:04:00|
204.98290560923067 |2015-08-09 14:45:00|
205.03925359259588 |2015-02-26 01:34:00|
205.35830703480906 |2015-07-11 14:44:00|
205.37449048176592 |2015-01-10 01:33:00|
205.37698752200203 |2015-03-20 13:35:00|
205.6092792614473 |2015-05-02 02:10:00|
205.65318624665937 |2015-04-07 01:42:00|
205.78194843648262 |2015-06-09 02:11:00|
205.9759831545431 |2015-05-13 14:10:00|
206.16523258170434 |2015-05-28 02:11:00|
206.22124563342862 |2015-04-25 14:06:00|
206.3541692924888 |2015-02-06 13:34:00|
206.37977048022293 |2015-05-11 02:10:00|
206.5176423946295 |2015-04-21 14:04:00|
206.8730358194554 |2015-08-14 02:45:00|
206.93793138343418 |2015-03-19 13:35:00|
207.0425678773152 |2015-03-24 01:37:00|
207.0442993968187 |2015-03-28 13:37:00|
207.07442197758218 |2015-04-01 01:37:00|
207.16693621790236 |2015-05-13 02:10:00|
207.1925157395484 |2015-06-29 02:14:00|
207.36045497575046 |2015-06-25 14:14:00|
207.44152309817207 |2015-06-19 02:12:00|
207.62668047393834 |2015-05-07 14:10:00|
207.64468372859585 |2015-05-14 02:10:00|
207.64636560940014 |2015-07-28 14:45:00|
207.74200753811468 |2015-03-18 01:35:00|
208.02415567600158 |2015-05-07 02:10:00|
208.06740100902212 |2015-04-24 02:06:00|
208.07764727443825 |2015-05-17 02:11:00|
208.1924358805474 |2015-05-26 02:11:00|
208.2481457946962 |2015-02-11 13:34:00|
208.4391737483414 |2015-03-16 01:35:00|
